instrument,avg_score,pos_ratio,real_label,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SH600048,-0.001618190409388345,0.375,,2026-02-12,-0.011611067,0.023222027,-0.50000226,0.011610961,0.4999977,0.0,0.0,-0.023222027,-1.0,1.0117475,1.0234948,1.0,1.0077342,1.0528656,1.0440269,0.9382956,0.89426875,1.0396353,1.0173217,1.0167269,0.992715,0.9756054,0.9662321,0.015305891,0.026342532,0.03995283,0.042392835,0.04259324,-0.007927066,0.0014975459,0.0051906817,0.0039075785,0.0004097729,0.6705755,0.029624885,0.59077454,0.6584644,0.028229617,-0.0014675441,-0.023465833,-0.04202646,-0.032265343,0.021679562,1.070472,1.070472,1.070472,1.070472,1.070472,1.0,0.972071,0.9045443,0.89277726,0.89277726,1.0278949,1.0422814,1.0278949,1.010573,1.0090834,1.0082272,0.99969983,0.96473396,0.9382956,0.9221747,0.2,0.35,0.625,0.75,0.775,0.0,0.2838286,0.57528514,0.60340995,0.60340995,0.4,0.7,0.85,0.9,0.95,1.0,0.2,0.1,0.033333335,0.51666665,-0.6,0.5,0.75,0.8666667,0.43333334,0.82702285,0.33783638,0.14313363,0.30005762,0.35091853,0.20808537,0.636602,0.62115115,0.59226483,0.5037009,0.2,0.3,0.45,0.46666667,0.38333333,0.8,0.7,0.55,0.53333336,0.5833333,-0.6,-0.4,-0.1,-0.06666667,-0.2,0.17849915,0.4074335,0.57150227,0.5895987,0.47900593,0.82150084,0.5925665,0.4284977,0.41040128,0.52099407,-0.6430017,-0.185133,0.14300457,0.1791974,-0.04198812,1.5255821,1.9821857,2.429128,2.2194169,1.7265408,0.54963726,0.8554965,1.1309428,1.0095932,0.92425406,0.76615953,1.1334819,1.01875,1.043199,1.306188,0.27628598,0.31478512,0.47571832,0.498649,0.49433872,0.72371405,0.6852149,0.5242817,0.501351,0.5056613,-0.44742805,-0.37042975,-0.048563346,-0.002702018,-0.011322567
SH601607,-0.001947689003116021,0.375,,2026-02-12,-0.00462698,0.0063620843,-0.7272743,0.0,0.0,0.001735104,0.27272573,-0.0028918763,-0.45454854,1.0046484,1.0046484,0.9982568,1.0004193,1.0058079,1.0121913,1.0191503,1.0284638,1.0382482,1.0029929,1.0021191,1.0070636,1.0163597,1.0244384,0.0017925482,0.0037284053,0.006699739,0.015288029,0.013938946,-0.0006906634,0.00030917916,-0.0006266959,-0.0014586452,-0.00056454015,0.37113437,0.063035555,0.30624288,0.7055017,0.500299,-0.0016115587,-0.003510409,-0.0011100176,0.0047906484,-0.0077844616,1.0098503,1.0138954,1.0272931,1.0534079,1.0534079,0.9982568,0.99183506,0.99183506,0.99183506,0.99183506,1.004144,1.0047195,1.0123065,1.035653,1.0349205,1.0023023,0.99952906,1.0033382,1.0039138,1.0082252,0.2,0.3,0.15,0.1,0.05,0.15035851,0.370119,0.23027141,0.13260646,0.13260646,0.2,0.1,0.4,0.26666668,0.6333333,1.0,0.3,0.65,0.76666665,0.8833333,-0.8,-0.2,-0.25,-0.5,-0.25,-0.14626028,-0.33998287,0.5706046,0.24691959,-0.032030545,-0.8057531,-0.36439073,-0.06980783,-0.18452705,0.13913757,0.2,0.4,0.4,0.5,0.41666666,0.8,0.6,0.6,0.5,0.51666665,-0.6,-0.2,-0.2,0.0,-0.1,0.18643749,0.3436238,0.4046875,0.41087806,0.43118057,0.8135625,0.65637624,0.5953125,0.58912194,0.56881946,-0.627125,-0.31275243,-0.19062498,-0.17824388,-0.13763888,1.003474,1.3861753,2.070105,2.257716,1.8751297,0.22443713,0.5858206,0.92900324,1.2991031,1.0989187,0.8048278,1.2395183,0.97898537,2.066551,2.1740756,0.27497065,0.23292589,0.37826097,0.4975246,0.4899025,0.72502935,0.7670741,0.62173903,0.5024754,0.5100975,-0.4500587,-0.5341482,-0.24347809,-0.0049507935,-0.020194998
SH601238,-0.0026566472256516144,0.5,,2026-02-12,-0.008838408,0.0113636665,-0.7777778,0.0,0.0,0.0025252593,0.22222222,-0.0063131484,-0.5555556,1.0089172,1.0089172,0.9974522,1.0025122,1.0155257,1.0282286,1.0656316,1.0409316,1.0042343,1.0086098,1.00741,1.025194,1.0394965,1.0540226,0.00563248,0.0074778628,0.021149311,0.028252058,0.040978625,-0.0028934358,0.00041487796,-0.0030244968,-0.002743266,-0.0011746186,0.65973324,0.028216112,0.7157838,0.7306971,0.2505987,-0.00282288,-0.009276976,0.003538654,0.00028077024,-0.019371333,1.0180938,1.0282874,1.0720496,1.1050577,1.219644,0.9974522,0.9878443,0.9878443,0.9878443,0.9669688,1.0115738,1.0138321,1.0458715,1.0673254,1.0783346,1.0062103,1.0,1.008892,1.0103035,1.0155257,0.2,0.25,0.125,0.083333336,0.075,0.12342939,0.30056244,0.14435773,0.10370568,0.1307261,0.6,0.1,0.05,0.1,0.16666667,1.0,0.2,0.6,0.73333335,0.05,-0.4,-0.1,-0.55,-0.6333333,0.11666667,-0.33329082,-0.29721004,0.60156,0.81036437,0.79083496,-0.18688187,0.03337453,0.1451856,0.54142326,0.5192749,0.2,0.4,0.4,0.43333334,0.45,0.8,0.6,0.6,0.53333336,0.53333336,-0.6,-0.2,-0.2,-0.1,-0.083333336,0.19444385,0.3305085,0.3284133,0.4296117,0.49763036,0.8055561,0.6694915,0.6715867,0.57038826,0.50236964,-0.6111123,-0.33898303,-0.34317338,-0.14077656,-0.004739309,0.9049674,1.1804866,1.6412623,2.1990356,3.463958,0.0787237,0.34162265,0.627815,1.2262776,3.1523383,0.51531386,0.9728306,0.89923614,1.9980783,2.507412,0.290864,0.20343219,0.39615518,0.4809765,0.49330175,0.709136,0.7965678,0.6038448,0.51902354,0.50669825,-0.418272,-0.5931356,-0.20768967,-0.038047038,-0.013396486
SZ002601,-0.003750555942625267,0.5,,2026-02-12,0.003606872,0.027502246,0.13114826,0.018034266,0.65573794,0.0058611087,0.2131138,-0.0085662855,-0.31147584,0.9964061,1.0179695,0.9905661,1.0051899,0.92676693,1.0166126,0.89125544,0.88272053,0.8112021,0.96637833,0.9543875,0.9589922,0.9396977,0.87736326,0.029194191,0.031275533,0.03786836,0.042738207,0.07202881,0.016536497,0.004319899,0.0015940302,0.0030025693,0.0037566856,0.8021104,0.17488365,0.062016632,0.3825209,0.82965416,0.00054868,0.026172983,0.025864553,0.016765049,0.011814487,1.0179695,1.0287473,1.0332342,1.0332342,1.0332342,0.90070117,0.90070117,0.8696903,0.8611813,0.7754755,0.9971042,0.9956792,0.9956792,0.988935,0.94148976,0.94472843,0.9314307,0.92819965,0.8959497,0.8035968,1.0,1.0,0.9,0.93333334,0.96666664,0.8467663,0.7754929,0.7967872,0.80683726,0.8710646,1.0,0.1,0.5,0.6666667,0.8333333,0.2,0.6,0.1,0.06666667,0.06666667,0.8,-0.5,0.4,0.6,0.76666665,0.55178183,0.3408285,0.5719457,0.585955,0.8315658,0.6968735,0.23821603,0.45891708,0.5278516,0.41936636,0.8,0.6,0.7,0.6333333,0.6333333,0.2,0.4,0.3,0.36666667,0.36666667,0.6,0.2,0.4,0.26666668,0.26666668,0.9606899,0.46337378,0.64411235,0.61625624,0.6177128,0.03931008,0.5366262,0.35588765,0.38374376,0.38228723,0.92137986,-0.07325241,0.2882247,0.23251247,0.23542555,1.0213798,1.0498024,1.294637,1.221265,0.90045035,0.3517736,0.406797,0.49375916,0.47758833,0.49786764,1.5169377,1.3786497,1.4102639,1.5080376,1.7760696,0.58046913,0.3979563,0.5102629,0.5004645,0.50617397,0.41953084,0.6020437,0.4897371,0.4995355,0.49382603,0.1609383,-0.20408738,0.020525832,0.00092896883,0.012347927
SZ000776,-0.005845773734514393,0.375,,2026-02-12,-0.016294207,0.018156424,-0.89743483,0.00046553696,0.025640344,0.0013966798,0.07692483,-0.015363065,-0.84615034,1.0165641,1.0170374,0.99858016,1.003609,1.0160816,1.0842267,1.0671904,1.0392861,1.0724041,1.0151417,1.0221398,1.0456822,1.0552309,1.035059,0.011280435,0.017217986,0.027471147,0.02935059,0.033527486,-0.0025113698,-0.003651585,-0.0038876,-0.0024647082,0.00082149415,0.123910934,0.4122964,0.70093477,0.5465112,0.18310776,-0.0101189725,-0.0057076733,-0.008749968,-0.019492535,-0.05929305,1.0364558,1.0931945,1.0931945,1.1405667,1.1405667,0.99858016,0.9985552,0.9985552,0.9985552,0.9739712,1.0240564,1.0275518,1.068336,1.0753268,1.0677339,1.0060508,1.0128506,1.0171978,1.0232046,1.0012043,0.2,0.1,0.05,0.033333335,0.18333334,0.037486304,0.015266808,0.015266808,0.010174107,0.15623946,0.4,0.1,0.55,0.1,0.55,1.0,0.3,0.65,0.76666665,0.3,-0.6,-0.2,-0.1,-0.6666667,0.25,-0.36931223,0.3194044,0.5578138,0.65374607,0.5674615,0.029203061,-0.123175286,0.15949413,0.22612707,0.310951,0.2,0.2,0.4,0.5,0.51666665,0.8,0.8,0.6,0.5,0.48333332,-0.6,-0.6,-0.2,0.0,0.033333335,0.35611063,0.20361753,0.35752103,0.45563117,0.4542077,0.64388937,0.7963825,0.642479,0.54436886,0.54579234,-0.28777874,-0.592765,-0.28495795,-0.08873768,-0.091584645,0.6726314,0.9469093,1.112296,1.3642046,1.181889,0.25919613,0.4564774,0.4361588,0.57469004,0.5111089,0.89549524,1.0834517,1.0127366,1.1737938,1.2387186,0.6010209,0.36196542,0.47404358,0.50752676,0.49778783,0.39897916,0.6380346,0.5259564,0.4924732,0.50221217,0.20204169,-0.27606913,-0.051912818,0.015053567,-0.0044243503
SZ002463,-0.006239645672503604,0.625,,2026-02-12,-0.006627247,0.031119497,-0.21296126,0.004178142,0.13426124,0.020314109,0.6527775,0.009508719,0.30555502,1.0066714,1.0108775,0.97955036,0.9946383,0.9568001,1.0029099,1.0986212,1.0818337,0.9140031,1.0192139,1.0037738,1.0314845,1.0383487,1.0266079,0.022269234,0.028278202,0.042687062,0.041125882,0.048327018,-0.0037738474,0.002413875,-0.004986479,-0.0024817912,0.0007538009,0.07179564,0.066794,0.4775991,0.28222907,0.074204996,-0.011666212,-0.014636294,0.015887072,-0.0023627419,-0.048845004,1.0641339,1.0641339,1.1522847,1.1522847,1.1522847,0.94285566,0.9424415,0.9424415,0.9424415,0.8638121,1.0402633,1.0169756,1.0530844,1.0697734,1.0627183,1.0024353,0.99246126,1.0026771,1.0030173,0.9990778,0.2,0.3,0.15,0.1,0.21666667,0.4711841,0.47298357,0.27429265,0.27429265,0.47209984,0.6,0.8,0.05,0.36666667,0.68333334,0.2,0.5,0.75,0.8333333,0.06666667,0.4,0.3,-0.7,-0.46666667,0.6166667,-0.20363443,-0.04092883,0.48874953,0.4837929,0.4856046,0.29248086,0.07683673,-0.055969737,0.11252781,0.48832324,0.6,0.5,0.45,0.43333334,0.45,0.4,0.5,0.55,0.56666666,0.55,0.2,0.0,-0.1,-0.13333334,-0.1,0.6550948,0.49331686,0.4039752,0.44703904,0.52559084,0.34490517,0.5066831,0.5960248,0.55296093,0.4744092,0.31018966,-0.0133662615,-0.19204965,-0.105921924,0.051181626,1.2430735,1.1571479,1.402786,1.4818431,1.4568921,0.3849232,0.30465424,0.41012734,0.41693324,0.48379746,0.85666573,1.0302025,0.9415506,0.9516928,1.0946134,0.51568943,0.42443132,0.45281413,0.4769428,0.50157595,0.4843106,0.5755687,0.54718584,0.5230572,0.49842402,0.031378813,-0.15113732,-0.09437172,-0.046114415,0.0031519397
SH600795,-0.006636950825228912,0.375,,2026-02-12,-0.0085106315,0.010638271,-0.8000014,0.00212764,0.19999863,0.0,0.0,-0.010638271,-1.0,1.0085837,1.0107296,1.0,1.0052295,0.989271,0.9957084,1.042916,1.10729,1.1351925,0.99957085,0.993132,1.0097626,1.0282526,1.1230305,0.0053429855,0.009262349,0.025830152,0.03458732,0.10534196,0.0017166347,0.002263359,-0.0031122612,-0.0035321428,-0.004816275,0.25806424,0.5473637,0.50811994,0.80824757,0.6375579,-0.0030041034,-0.003317132,0.019803796,0.022963494,0.019049587,1.0107296,1.0107296,1.0729598,1.1072915,1.2961361,0.9828331,0.97209704,0.97209704,0.97209704,0.97209704,1.0042915,1.0008583,1.0283246,1.0665199,1.242484,0.9965667,0.98755294,0.99098766,0.9935626,1.0042915,0.6,0.8,0.5,0.33333334,0.16666667,0.615379,0.7222655,0.27664265,0.2063913,0.08610981,1.0,1.0,0.05,0.033333335,0.45,0.2,0.3,0.65,0.76666665,0.8833333,0.8,0.7,-0.6,-0.73333335,-0.43333334,0.20870146,-0.44017938,0.23425615,0.037321012,-0.5579131,0.73199755,0.27031693,-0.3922385,-0.38546145,-0.3097669,0.6,0.5,0.4,0.36666667,0.43333334,0.4,0.5,0.6,0.6333333,0.55,0.2,0.0,-0.2,-0.26666668,-0.11666667,0.6666667,0.52940595,0.40196717,0.321437,0.4097417,0.33333334,0.47059405,0.59803283,0.678563,0.5902583,0.33333334,0.058811877,-0.1960657,-0.35712603,-0.18051662,0.9917789,1.136049,1.8051747,1.6714951,1.2718413,0.21812677,0.28944305,1.0314649,0.88074434,0.7800128,0.8485055,0.9611703,0.8914435,0.9945425,1.5280787,0.5010647,0.28766313,0.503156,0.47791258,0.51142895,0.49893528,0.7123369,0.49684402,0.52208745,0.48857105,0.0021294265,-0.42467374,0.006311975,-0.04417485,0.02285793
SH600011,-0.00733198902396164,0.25,,2026-02-12,-0.0014326478,0.0114613585,-0.12499808,0.004298032,0.3750019,0.0057306793,0.5,0.0,0.0,1.0014347,1.0057389,0.9942611,1.0008259,0.9943043,1.0143749,1.0618389,1.0602115,1.1220504,0.99658257,0.9954706,1.024505,1.0371938,1.0807251,0.0027765601,0.008639538,0.0347224,0.033618983,0.051486045,0.001112014,0.00020875949,-0.005242765,-0.0032860544,-0.0025843442,0.4010019,0.005352083,0.79793847,0.7404268,0.7684605,0.001193381,0.0035900057,0.025301252,0.010454052,-0.004486892,1.0057389,1.0187582,1.0917665,1.0917665,1.166575,0.98864347,0.9743035,0.9743035,0.9743035,0.9743035,0.99891514,0.99891514,1.0651479,1.0651479,1.1296989,0.99511796,0.99094117,0.9953892,0.9980472,1.0293463,1.0,0.9,0.45,0.3,0.15,0.66430193,0.5780376,0.2187625,0.2187625,0.13364697,1.0,0.1,0.05,0.36666667,0.46666667,0.2,0.3,0.65,0.76666665,0.8833333,0.8,-0.2,-0.6,-0.4,-0.41666666,0.5538479,-0.3221089,0.49524567,0.36732867,-0.36984876,0.72908604,-0.31570387,-0.16734484,-0.2532428,-0.30542302,0.4,0.3,0.35,0.4,0.46666667,0.4,0.5,0.5,0.5,0.46666667,0.0,-0.2,-0.15,-0.1,0.0,0.6981132,0.3909465,0.3125002,0.36194062,0.39592975,0.3018868,0.6090535,0.6874998,0.6380594,0.60407025,0.3962264,-0.218107,-0.3749996,-0.27611873,-0.20814048,0.79506356,0.9697782,1.270459,1.2379775,1.0881807,0.15934144,0.2914694,0.42547193,0.36235163,0.44073686,0.8737481,1.7991041,1.2187779,1.2310362,1.78121,0.58183295,0.35632798,0.49565077,0.42723906,0.5044761,0.41816705,0.643672,0.50434923,0.57276094,0.4955239,0.1636659,-0.28734404,-0.008698468,-0.14552186,0.008952182
SZ002594,-0.008775467451877508,0.375,,2026-02-12,-0.012243998,0.01376096,-0.8897634,0.0006500905,0.047241658,0.0008668709,0.06299494,-0.012027218,-0.8740101,1.0123957,1.0130539,0.9991224,1.0030941,0.988466,1.012614,1.0494808,1.0942225,1.058471,0.9963342,0.98583525,1.0078053,1.0279241,1.0379364,0.010718502,0.01799551,0.027932892,0.037423596,0.031409234,0.005373209,0.0039029208,-0.0034085847,-0.003808205,-0.00083551265,0.62825984,0.43118393,0.521176,0.80251163,0.21581978,-0.007080634,-0.0033983756,0.024576148,0.027294861,-0.013288794,1.0196152,1.0196152,1.0688685,1.1024655,1.1128763,0.97629994,0.9420842,0.9420842,0.9420842,0.9420842,1.0024531,0.9976305,1.032281,1.064548,1.060471,0.98741376,0.97395635,0.98741376,0.99462676,1.0154296,0.8,0.9,0.45,0.3,0.15,0.5471524,0.74700195,0.4568059,0.3611134,0.3391013,0.8,0.9,0.05,0.1,0.46666667,0.2,0.3,0.65,0.76666665,0.8833333,0.6,0.6,-0.6,-0.6666667,-0.41666666,0.82020736,-0.531201,-0.0068079187,0.25397605,0.13970637,0.96483636,-0.27663365,0.00047798772,0.048059657,0.46417272,0.6,0.6,0.5,0.46666667,0.51666665,0.4,0.4,0.5,0.53333336,0.48333332,0.2,0.2,0.0,-0.06666667,0.033333335,0.6359907,0.45281565,0.38544697,0.35434175,0.45335782,0.36400935,0.54718435,0.61455303,0.64565825,0.5466422,0.27198133,-0.09436869,-0.2291061,-0.2913165,-0.093284376,1.1724381,1.4913901,1.5960964,1.6796746,1.5033246,0.32234088,0.54868484,0.5291246,0.50077915,0.64054495,0.9202782,1.3656418,1.3007127,1.1835704,1.8014888,0.37643635,0.43872222,0.48551396,0.48631126,0.494389,0.62356365,0.5612778,0.514486,0.51368874,0.505611,-0.24712726,-0.12255557,-0.028972073,-0.027377484,-0.011222015
SH601456,-0.009524005238927642,0.25,,2026-02-12,-0.008146672,0.010183322,-0.8000014,0.0020366502,0.19999859,0.0,0.0,-0.010183322,-1.0,1.0082136,1.010267,1.0,1.0030781,1.007913,1.0168151,0.99802184,1.0514343,1.0741841,1.0059347,1.0039564,1.0071217,1.0131553,1.043274,0.0045863623,0.0046158875,0.008039495,0.014007908,0.034790315,-0.00039565147,0.00085124007,-0.0001903896,-0.0009842796,-0.0015797064,0.018604968,0.31174904,0.019628946,0.38264143,0.6288339,-0.005143426,-0.0077870735,-0.0053129857,0.0011167354,0.0033273194,1.0140338,1.0266556,1.0340834,1.054781,1.148496,0.999925,0.9917865,0.9860383,0.9524178,0.9524178,1.0091,1.0089021,1.0140456,1.0209694,1.0791297,1.0015826,1.0,1.0007913,1.0017804,1.007913,0.2,0.25,0.175,0.15,0.075,0.0053141704,0.23555318,0.29059526,0.46483746,0.24266952,0.8,0.2,0.35,0.033333335,0.3,0.2,0.3,0.05,0.06666667,0.53333336,0.6,-0.1,0.3,-0.033333335,-0.23333333,-0.45796838,-0.5432177,0.36733118,0.2647699,-0.0014458835,-0.20064594,0.109982334,0.59787196,-0.11626178,0.29041445,0.4,0.5,0.5,0.43333334,0.38333333,0.6,0.5,0.45,0.53333336,0.56666666,-0.2,0.0,0.05,-0.1,-0.18333334,0.33333334,0.35087696,0.50694424,0.41503263,0.43999997,0.6666667,0.6491231,0.49305576,0.5849674,0.56,-0.33333334,-0.29824612,0.013888502,-0.16993475,-0.12000006,0.94964015,1.3053871,1.5441605,1.7290967,1.5888544,0.12543598,0.4610406,0.49469885,0.6533575,0.9621292,0.7802917,1.1594667,1.2483426,1.4589025,1.7257922,0.2382682,0.3858728,0.4576953,0.50788045,0.50137866,0.7617318,0.61412716,0.5423047,0.49211958,0.49862134,-0.5234636,-0.22825435,-0.0846094,0.015760865,0.0027573348
SH600741,-0.01234875483513103,0.25,,2026-02-12,-0.0072165313,0.014948461,-0.48276082,0.0041237073,0.27586168,0.0036082224,0.2413775,-0.0077320165,-0.517245,1.007269,1.0114226,0.99636555,1.0028604,0.9974054,0.98909193,1.0394577,1.0425731,1.0430937,0.995222,0.98842037,1.0175472,1.0293155,1.0282513,0.0059811533,0.014823309,0.03789454,0.035985593,0.026958369,0.0034789254,0.0028290641,-0.00499912,-0.0031163148,-0.0002157418,0.8457858,0.33389252,0.6091186,0.5812019,0.019533552,-0.0021798313,-0.0011511333,0.029944392,0.01587113,-0.021886878,1.0114226,1.0114226,1.084109,1.084109,1.084109,0.9833865,0.95327175,0.95327175,0.95327175,0.95327175,1.0005189,0.99875027,1.0602272,1.0614697,1.0489079,0.9909611,0.98234594,0.9888854,0.99335283,1.0024904,0.8,0.9,0.5,0.33333334,0.16666667,0.5925739,0.8035686,0.3571481,0.3571481,0.3571481,1.0,1.0,0.25,0.5,0.75,0.2,0.2,0.6,0.73333335,0.8666667,0.8,0.8,-0.35,-0.23333333,-0.11666667,-0.74989533,-0.60636675,-0.043505352,-0.09090981,-0.02663328,0.40446553,-0.47793677,-0.33195075,-0.043647584,0.14615916,0.6,0.7,0.55,0.46666667,0.43333334,0.4,0.3,0.45,0.53333336,0.55,0.2,0.4,0.1,-0.06666667,-0.11666667,0.5489993,0.5439547,0.41949672,0.43513346,0.46005863,0.45100072,0.45604533,0.5805033,0.56486654,0.5399414,0.097998574,0.08790932,-0.16100658,-0.12973309,-0.07988274,1.2088028,1.7890518,2.1284637,1.9762275,1.634073,0.23336656,0.8313923,0.9252135,0.8162253,0.7586889,0.775457,1.4877987,1.1667434,1.2619852,1.4155046,0.10585302,0.07846232,0.47769496,0.47445628,0.49712402,0.894147,0.9215377,0.5223051,0.52554375,0.502876,-0.78829396,-0.8430754,-0.044610098,-0.05108745,-0.0057519474
SH600660,-0.012659604258921759,0.375,,2026-02-12,-0.013775915,0.023402475,-0.5886521,0.0023236661,0.09929147,0.0073028933,0.31205645,-0.008796688,-0.3758871,1.0139683,1.0163245,0.9925951,1.0012673,1.0543592,1.0457757,1.0321436,1.085493,1.0962633,1.013564,1.0246042,1.0291231,1.0396162,1.053666,0.00811947,0.018352421,0.015274694,0.024493342,0.026624618,-0.0033824611,-0.0028783176,-0.00080442626,-0.0019414473,-0.0011089159,0.4338606,0.22547692,0.09707234,0.4869191,0.52909094,-0.00679912,-0.011651742,-0.021481011,-0.011465278,-0.020953013,1.0599116,1.0664762,1.0674863,1.0940766,1.1125891,0.9925951,0.9925951,0.9925951,0.9925951,0.9925951,1.0183775,1.0420734,1.0453725,1.0560421,1.0839785,1.0096933,1.0123858,1.0178384,1.0181414,1.029721,0.2,0.1,0.05,0.033333335,0.016666668,0.110001296,0.1002272,0.09887551,0.07296794,0.061710615,0.2,0.5,0.4,0.033333335,0.13333334,1.0,1.0,1.0,1.0,1.0,-0.8,-0.5,-0.6,-0.96666664,-0.8666667,-0.53255916,-0.10477545,0.100840464,-0.36000717,-0.5635274,-0.6929124,-0.15328877,0.019361276,-0.13074987,-0.0652426,0.4,0.5,0.5,0.46666667,0.48333332,0.6,0.5,0.5,0.53333336,0.51666665,-0.2,0.0,0.0,-0.06666667,-0.033333335,0.08906608,0.33809915,0.42952192,0.372235,0.41993275,0.9109339,0.6619008,0.5704781,0.627765,0.5800673,-0.8218678,-0.3238017,-0.14095616,-0.25552997,-0.16013452,0.72230184,0.6789418,0.690918,0.6356601,0.48933122,0.25627473,0.22733323,0.26327196,0.2413025,0.23670603,1.0554863,1.0971117,1.323763,1.2931142,1.4412072,0.65325004,0.55618113,0.54562753,0.54508233,0.542952,0.34675,0.4438189,0.45437247,0.45491767,0.457048,0.30650005,0.11236222,0.09125506,0.09016468,0.085904
SZ000568,-0.013599841427223067,0.5,,2026-02-12,-0.016418537,0.0201617,-0.8143429,0.0033177969,0.16455938,0.0004253658,0.021097716,-0.019310968,-0.95780456,1.0166926,1.0200658,0.9995675,1.0046252,1.0851059,1.0627067,0.98683023,1.0081289,1.1954693,1.0307391,1.0489794,1.0136527,1.0102206,1.0471579,0.024829464,0.028760102,0.04664809,0.038492665,0.060995627,-0.015369279,-0.0059834486,0.0049748067,0.0019071709,-0.0023722637,0.95788264,0.39676535,0.39806384,0.19025011,0.46134767,-4.5956125e-07,-0.022053897,-0.06091334,-0.037874624,0.022823866,1.0965225,1.1062961,1.1062961,1.1062961,1.1972661,0.9995675,0.9995675,0.9358442,0.9358442,0.9358442,1.0517048,1.0669084,1.0586917,1.0502691,1.0935704,1.016053,1.0217962,0.9652546,0.9709872,0.99919915,0.2,0.1,0.5,0.5,0.25,0.0044604857,0.0040520225,0.37638667,0.37638667,0.24541098,0.2,0.5,0.75,0.8333333,0.016666668,1.0,1.0,0.35,0.56666666,0.78333336,-0.8,-0.5,0.4,0.26666668,-0.76666665,0.67062086,0.55118275,0.6216699,0.6000363,-0.22394413,-0.28325197,0.36577532,0.7597951,0.7587915,0.29317367,0.0,0.3,0.35,0.36666667,0.36666667,1.0,0.7,0.65,0.6333333,0.6333333,-1.0,-0.4,-0.3,-0.26666668,-0.26666668,0.0,0.29916397,0.5196173,0.49085042,0.3707115,1.0,0.700836,0.48038268,0.5091496,0.6292885,-1.0,-0.40167204,0.03923465,-0.018299183,-0.25857696,1.2370285,1.8078375,1.6606247,1.46388,1.1465678,0.27276203,0.815322,0.9036659,0.7995597,0.6748525,0.5938042,0.8470338,2.2805119,2.4582627,2.7193165,0.24755354,0.2159004,0.50212014,0.51526785,0.50318706,0.7524465,0.7840996,0.49787986,0.48473212,0.49681294,-0.5048929,-0.56819916,0.00424027,0.030535743,0.006374125
